Date,Point_1,Point_2,Point_3,Point_4,Point_5
3/13/1981,0,0,0,0,0
3/14/1981,0,0,0,0,0
3/15/1981,0,0,0,0,0
3/16/1981,0,0,0,0,0
3/17/1981,4.553939342,4.797689438,4.331876278,0,0
3/18/1981,11.60170269,12.22268295,11.03596973,11.22839737,11.60839462
3/19/1981,7.318831444,7.710572243,6.96194458,7.083335876,7.32305336
3/20/1981,5.63821125,5.939996719,5.363276005,5.456792355,5.641463757
3/21/1981,0,0,0,0,0
3/22/1981,3.784456253,0,3.599251032,0,0
3/23/1981,7.782121181,7.932953835,7.401276588,7.106562138,7.312130451
3/24/1981,27.50393677,28.03701782,26.15793991,25.11634636,25.84287453
3/25/1981,4.477385044,0,4.258268833,4.088707447,4.206979752
3/26/1981,12.13810062,13.63399601,11.48936272,10.64903069,10.87111187
3/27/1981,9.296738625,10.44246578,8.799860954,8.156238556,8.326334953
3/28/1981,14.58067513,16.37759209,13.80139065,12.7919569,13.05872726
3/29/1981,13.93264484,15.64969921,13.18799496,12.22342491,12.4783392
3/30/1981,0,0,0,0,0
3/31/1981,6.305830002,7.082959175,5.968806744,5.532247543,5.647620678
4/1/1981,4.66896534,3.788663387,4.572045803,4.442740917,4.264813423
4/2/1981,15.63960266,12.69086075,15.3149519,14.88181973,14.28581905
4/3/1981,17.34391785,14.07383728,16.98388863,16.5035553,15.84260559
4/4/1981,11.54351521,9.367062569,11.30389309,10.98419952,10.54429436
4/5/1981,10.94199181,8.878952026,10.71485615,10.41182041,9.994838715
4/6/1981,8.04547596,6.643594742,7.811999321,7.787904739,7.422234058
4/7/1981,4.786549091,3.952518225,4.647644997,4.633310318,4.415759563
4/8/1981,0,0,0,0,0
4/9/1981,8.554682732,7.064074993,8.306428909,8.280810356,7.89199543
4/10/1981,64.36380768,53.14876175,62.4960022,62.30324554,59.37787628
4/11/1981,9.36254406,9.849790573,9.109647751,9.167981148,8.681757927
4/12/1981,8.23032856,8.658652306,8.008015633,8.059295654,7.6318717
4/13/1981,17.85415077,18.78331947,17.3718853,17.48312378,16.55591011
4/14/1981,19.50892639,20.52421379,18.9819622,19.10351372,18.09036064
4/15/1981,21.64271927,22.7690506,21.05811882,21.19296074,20.06899643
4/16/1981,27.64658356,25.4314537,27.18044281,27.7681694,26.51361847
4/17/1981,37.41605759,34.41815948,36.7851944,37.58060455,35.88273239
4/18/1981,0,0,0,0,0
4/19/1981,0,0,0,0,0
4/20/1981,0,0,0,0,0
4/21/1981,5.211760521,5.945300102,5.10085392,5.160512447,4.888811111
4/22/1981,0,0,0,0,0
4/23/1981,3.832177162,4.371544361,3.750627995,3.794495106,3.594714165
4/24/1981,0,0,0,0,0
4/25/1981,3.832176685,4.371543407,3.750627518,3.794494152,3.594713688
4/26/1981,0,0,0,0,0
4/27/1981,0,0,0,0,0
4/28/1981,4.699284554,4.706560612,4.64769125,4.655014038,4.357203484
4/29/1981,0,0,0,0,0
4/30/1981,13.68321228,13.7043972,13.53298283,13.55430603,12.68715382
5/1/1981,6.632873535,7.76295805,6.655905247,6.610329151,7.242359638
5/2/1981,7.959447861,9.315548897,7.987085819,7.932394981,8.690830231
5/3/1981,9.580817223,11.21316147,9.614085197,9.548252106,10.46118641
5/4/1981,10.1704073,11.90320301,10.20572186,10.13583851,11.10495186
5/5/1981,5.011504173,5.865345478,5.028905869,4.994470596,0
5/6/1981,17.1877327,17.04041481,17.71425247,17.12677956,15.94203091
5/7/1981,14.98417854,14.85574722,15.44319534,14.93103886,13.89818192
5/8/1981,0,0,0,0,0
5/9/1981,0,0,0,0,0
5/10/1981,12.78062248,12.67107868,13.17213726,12.73529911,11.85433102
5/11/1981,11.02694416,0,11.5141201,11.05125999,0
5/12/1981,31.46713448,31.13498878,32.85736847,31.53652573,33.3780899
5/13/1981,0,0,0,0,0
5/14/1981,28.50868607,28.20776558,29.76821518,28.57155228,30.2399807
5/15/1981,15.06119251,14.90221691,15.72660446,15.09440517,15.97584057
5/16/1981,8.206482887,8.188017845,8.543132782,8.283432961,7.735619545
5/17/1981,0,0,0,0,0
5/18/1981,0,0,0,0,0
5/19/1981,6.411313534,6.396888733,6.674322128,6.471431732,6.043452263
5/20/1981,0,0,0,0,0
5/21/1981,5.250506401,5.365874767,5.489248276,5.305860519,4.942827225
5/22/1981,0,0,0,0,0
5/23/1981,0,0,0,0,0
5/24/1981,0,0,0,0,0
5/25/1981,0,0,0,0,0
5/26/1981,2.615319967,2.601820707,2.738987684,2.65713048,2.486890554
5/27/1981,3.362554312,3.345198631,3.521556616,3.416311502,3.197431326
5/28/1981,3.362554312,3.345198631,3.521556616,3.416311502,3.197431326
5/29/1981,11.02170563,10.96481609,11.5428791,11.19790745,10.4804678
5/30/1981,3.549362898,3.531042814,3.71719861,3.606106281,3.37506628
5/31/1981,9.714046478,9.663906097,10.17338562,9.869342804,9.2370224
6/1/1981,5.958201408,5.183315754,6.150633812,5.76159668,5.268604755
6/2/1981,6.187362671,5.382674217,6.387196064,5.983196735,5.471242905
6/3/1981,4.583231449,3.987165928,4.731256485,4.431997299,4.052772999
6/4/1981,7.71510601,6.711729527,7.964281559,7.460528374,6.822167397
6/5/1981,0,0,0,0,0
6/6/1981,0,0,0,0,0
6/7/1981,0,0,0,0,0
6/8/1981,0,0,0,0,0
6/9/1981,0,0,0,0,0
6/10/1981,0,0,0,0,0
6/11/1981,0,0,0,0,0
6/12/1981,0,0,0,0,0
6/13/1981,0,0,0,0,0
6/14/1981,0,0,0,0,0
6/15/1981,0,0,0,0,0
6/16/1981,0,0,0,0,0
6/17/1981,0,0,0,0,0
6/18/1981,0,0,0,0,0
6/19/1981,0,0,0,0,0
6/20/1981,0,0,0,0,0
6/21/1981,0,0,0,0,0
6/22/1981,0,0,0,0,0
6/23/1981,0,0,0,0,0
6/24/1981,0,0,0,0,0
6/25/1981,0,0,0,0,0
6/26/1981,0,0,0,0,0
6/27/1981,0,0,0,0,0
6/28/1981,0,0,0,0,0
6/29/1981,0,0,0,0,0
6/30/1981,0,0,0,0,0
7/1/1981,0,0,0,0,0
7/2/1981,0,0,0,0,0
7/3/1981,0,0,0,0,0
7/4/1981,0,0,0,0,0
7/5/1981,0,0,0,0,0
7/6/1981,0,0,0,0,0
7/7/1981,0,0,0,0,0
7/8/1981,0,0,0,0,0
7/9/1981,0,0,0,0,0
7/10/1981,3.104799032,2.202110767,2.997371674,2.278869867,1.983955741
7/11/1981,5.904613018,3.10978055,6.295382023,4.537061691,3.615734816
7/12/1981,0,0,0,0,0
7/13/1981,0,0,0,0,0
7/14/1981,0,0,0,0,0
7/15/1981,0,0,0,0,0
7/16/1981,0,0,0,0,0
7/17/1981,0,0,0,0,0
7/18/1981,0,0,0,0,0
7/19/1981,0,0,0,0,0
7/20/1981,0,0,0,0,0
7/21/1981,0,0,0,0,0
7/22/1981,0,0,0,0,0
7/23/1981,0,0,0,0,0
7/24/1981,0,0,0,0,0
7/25/1981,0,0,0,0,0
7/26/1981,0,0,0,0,0
7/27/1981,0,0,0,0,0
7/28/1981,0,0,0,0,0
7/29/1981,0,0,0,0,0
7/30/1981,0,0,0,0,0
7/31/1981,0,0,0,0,0
8/1/1981,0,0,0,0,0
8/2/1981,0,0,0,0,0
8/3/1981,0,0,0,0,0
8/4/1981,0,0,0,0,0
8/5/1981,0,0,0,0,0
8/6/1981,0,0,0,0,0
8/7/1981,0,0,0,0,0
8/8/1981,0,0,0,0,0
8/9/1981,0,0,0,0,0
8/10/1981,0,0,0,0,0
8/11/1981,0,0,0,0,0
8/12/1981,0,0,0,0,0
8/13/1981,0,0,0,0,0
8/14/1981,18.11403084,16.69987297,19.86657524,19.4605751,18.23698997
8/15/1981,0,0,0,0,0
8/16/1981,0,0,0,0,0
8/17/1981,0,0,0,0,0
8/18/1981,0,0,0,0,0
8/19/1981,26.49099731,24.71297455,28.76785088,28.01794815,26.27144051
8/20/1981,0,0,0,0,0
8/21/1981,0,0,0,0,0
8/22/1981,0,0,0,0,0
8/23/1981,0,0,0,0,0
8/24/1981,0,0,0,0,0
8/25/1981,0,0,0,0,0
8/26/1981,0,0,0,0,0
8/27/1981,0,0,0,0,0
8/28/1981,0,0,0,0,0
8/29/1981,0,0,0,0,0
8/30/1981,35.97008514,33.30129623,39.11177444,39.70733261,38.22607422
8/31/1981,0,0,0,0,0
9/1/1981,5.672677517,6.255393982,6.131524563,5.91307497,5.483105659
9/2/1981,27.22885323,30.02589607,29.43132019,28.382761,26.31890869
9/3/1981,0,0,0,0,0
9/4/1981,0,0,0,0,0
9/5/1981,0,0,0,0,0
9/6/1981,0,0,0,0,0
9/7/1981,0,0,0,0,0
9/8/1981,0,0,0,0,0
9/9/1981,0,0,2.418771744,0,0
9/10/1981,13.19902611,11.05947876,11.61010456,13.80498791,13.03868008
9/11/1981,17.7201767,17.16478729,19.37387085,18.52693558,16.96755409
9/12/1981,0,0,0,0,0
9/13/1981,0,0,0,0,0
9/14/1981,22.70934677,21.9975872,24.82864761,23.74325562,21.74482536
9/15/1981,0,0,0,0,0
9/16/1981,0,0,0,0,0
9/17/1981,0,0,0,0,0
9/18/1981,0,0,0,0,0
9/19/1981,0,0,0,0,0
9/20/1981,0,0,0,0,0
9/21/1981,0,0,0,0,0
9/22/1981,0,0,0,0,0
9/23/1981,0,0,0,0,0
9/24/1981,0,0,0,0,0
9/25/1981,0,0,0,0,0
9/26/1981,0,0,0,0,0
9/27/1981,4.751155376,3.818909168,4.863772869,4.595129013,4.190608025
9/28/1981,8.949851036,7.193758488,9.161991119,8.655940056,7.893936157
9/29/1981,30.49578667,24.51206398,31.21863365,29.49431419,26.89785767
9/30/1981,2.762299061,2.220295906,2.827774763,2.671586275,2.436399937
10/1/1981,8.733353615,9.26355648,9.084666252,8.326509476,7.513161659
10/2/1981,0,0,0,0,0
10/3/1981,4.221120834,4.477385521,4.390921593,4.024478912,3.631361008
10/4/1981,8.587798119,9.109163284,8.933255196,8.18773365,7.387941837
10/5/1981,9.024465561,9.572341919,9.387488365,8.604059219,7.763600349
10/6/1981,13.31198311,12.02091885,13.94927883,12.40751839,10.85956192
10/7/1981,0,0,0,0,0
10/8/1981,0,0,0,0,0
10/9/1981,31.33435631,28.29539108,32.83445358,29.20538712,25.56173706
10/10/1981,0,0,0,0,0
10/11/1981,9.473896027,7.602599621,9.729977608,8.793476105,7.830961227
10/12/1981,0,0,0,0,0
10/13/1981,0,0,0,0,0
10/14/1981,0,0,0,0,0
10/15/1981,3.920232534,3.145903349,4.026197433,3.638679743,3.240397692
10/16/1981,0,0,0,0,0
10/17/1981,0,0,0,0,0
10/18/1981,6.759721756,6.452226639,6.959362984,6.274205685,5.566547871
10/19/1981,7.564450741,7.220349312,7.787858963,7.02113533,6.229232311
10/20/1981,3.379860878,3.226113319,3.479681492,3.137102842,2.783273935
10/21/1981,0,0,0,0,0
10/22/1981,0,0,0,0,0
10/23/1981,27.68401146,23.15450096,28.00046921,25.50354958,22.8769455
10/24/1981,0,0,0,0,0
10/25/1981,0,0,0,0,0
10/26/1981,0,0,0,0,0
10/27/1981,6.697624207,5.824095726,6.936654091,6.186399937,5.43185997
10/28/1981,0,0,0,0,0
10/29/1981,18.49819756,16.08559418,19.15837479,17.08624458,15.00227737
10/30/1981,22.00647545,19.13631058,22.79185867,20.32673836,17.84753609
10/31/1981,0,0,0,0,0
11/1/1981,0,0,0,0,0
11/2/1981,0,0,0,0,0
11/3/1981,0,0,0,0,0
11/4/1981,0,0,0,0,0
11/5/1981,4.628462791,0,4.860673428,0,0
11/6/1981,5.16193819,0,5.339735508,5.184084415,4.693701267
11/7/1981,10.48518944,9.72871685,10.84634018,10.5301733,9.534082413
11/8/1981,0,0,0,0,0
11/9/1981,27.74542236,25.74368477,28.70108223,27.86445618,25.22864723
11/10/1981,0,0,0,0,0
11/11/1981,0,0,0,0,0
11/12/1981,8.507407188,8.529898643,8.727908134,8.530360222,7.793045998
11/13/1981,17.01481438,17.05979538,17.45581436,17.06072044,15.586092
11/14/1981,0,0,0,0,0
11/15/1981,0,0,0,0,0
11/16/1981,0,0,0,0,0
11/17/1981,0,0,0,0,0
11/18/1981,0,0,0,0,0
11/19/1981,0,0,0,0,0
11/20/1981,6.026937008,5.901982307,6.333306313,6.073347569,5.440531731
11/21/1981,25.99927902,21.54922104,27.44715691,26.05828285,23.15490723
11/22/1981,0,0,0,0,0
11/23/1981,0,0,0,0,0
11/24/1981,0,0,0,0,0
11/25/1981,0,0,0,0,0
11/26/1981,0,0,0,0,0
11/27/1981,0,0,0,0,0
11/28/1981,71.31382751,59.60040283,74.48320007,72.10321045,65.68563843
11/29/1981,21.7903347,18.21123314,22.75875473,22.0315361,20.07060814
11/30/1981,0,0,0,0,0
12/1/1981,0,0,0,0,0
12/2/1981,0,0,0,0,0
12/3/1981,0,0,0,0,0
12/4/1981,9.673399925,7.356346607,9.747553825,9.046422958,8.190591812
12/5/1981,16.07691574,12.22604084,16.20015717,15.0348978,13.61253262
12/6/1981,0,0,0,0,0
12/7/1981,0,0,0,0,0
12/8/1981,0,0,0,0,0
12/9/1981,11.83310318,11.11738777,11.89468288,11.20102406,10.36134052
12/10/1981,19.98700523,18.77810669,20.09101677,18.91937256,17.50108719
12/11/1981,0,0,0,0,0
12/12/1981,0,0,0,0,0
12/13/1981,0,0,0,0,0
12/14/1981,5.817033768,5.859974861,5.821689129,5.578048229,5.27097559
12/15/1981,16.20070839,16.32030106,16.21367455,15.53512287,14.67991257
12/16/1981,8.11305809,6.897535801,8.219110489,7.767455578,7.242233753
12/17/1981,24.14508247,20.52759171,24.4607029,23.11654091,21.55344009
12/18/1981,3.493661404,2.970230579,3.539330244,3.344837189,3.118665218
12/19/1981,3.454843283,2.937227964,3.500004053,3.307672262,3.084013462
12/20/1981,0,0,0,0,0
12/21/1981,14.39007854,12.74304581,14.61263371,13.68237114,12.6165266
12/22/1981,11.20240307,9.920219421,11.37565804,10.65146637,9.821725845
12/23/1981,0,0,0,0,0
12/24/1981,0,0,0,0,0
12/25/1981,0,0,0,0,0
12/26/1981,4.606619835,3.625673771,4.63491869,4.441727161,4.176745415
12/27/1981,0,0,0,0,0
12/28/1981,4.464878082,3.514114857,4.492305756,4.305058479,4.048230648
12/29/1981,3.897909403,3.067877769,3.921854258,3.758384466,3.534169674
12/30/1981,0,0,0,0,0
12/31/1981,5.17358923,4.071910858,5.205370426,4.988401413,4.690806866
1/1/1982,9.921471596,9.168130875,9.957931519,9.974862099,9.676677704
1/2/1982,11.42334557,10.55596733,11.46532536,11.48481941,11.14149666
1/3/1982,10.24005127,9.462520599,10.2776823,10.29515553,9.987397194
1/4/1982,3.686418295,0,3.699965715,3.706256151,3.595463276
1/5/1982,0,0,0,0,0
1/6/1982,7.751211643,6.149265766,7.89295578,7.863684177,7.559105396
1/7/1982,2.965228558,2.352403879,3.019453049,3.008255005,2.891738415
1/8/1982,0,0,0,0,0
1/9/1982,0,0,0,0,0
1/10/1982,0,0,0,0,0
1/11/1982,9.0835495,9.628303528,9.040006638,9.122512817,8.85777092
1/12/1982,0,0,0,0,0
1/13/1982,7.948105812,0,7.910005569,7.982197762,7.750549316
1/14/1982,23.84431839,25.27429581,23.73001671,23.94659615,23.25164795
1/15/1982,0,0,0,0,0
1/16/1982,22.30963707,21.1627636,22.54047775,22.35468674,21.37854958
1/17/1982,8.420557976,7.987681389,8.507686615,8.437561989,8.069128036
1/18/1982,3.677944183,0,3.716000557,3.685371161,3.524446249
1/19/1982,4.500641823,4.269277096,4.54721117,4.509730339,4.31280899
1/20/1982,0,0,0,0,0
1/21/1982,4.458331108,3.813609123,4.53702116,4.446804047,4.244149685
1/22/1982,3.888079643,3.325821638,3.956704617,3.878026962,3.701293945
1/23/1982,0,0,0,0,0
1/24/1982,0,0,0,0,0
1/25/1982,7.56879425,6.474266052,7.702384472,7.549224854,7.20518446
1/26/1982,0,0,0,0,0
1/27/1982,0,0,0,0,0
1/28/1982,6.220364094,5.611783504,6.218055248,6.054289818,5.88084507
1/29/1982,15.80480003,14.25850964,15.79893398,15.38283825,14.94214725
1/30/1982,0,0,0,0,0
1/31/1982,13.64671326,12.31156349,13.64164925,13.28236866,12.90185261
2/1/1982,11.70235348,9.156559944,10.82316685,10.20232677,11.05418301
2/2/1982,13.30103588,10.40745735,12.30174255,11.59608841,12.5643158
2/3/1982,3.261311293,2.551827908,3.016292095,2.843271017,3.080673456
2/4/1982,0,0,0,0,0
2/5/1982,0,0,0,0,0
2/6/1982,2.988670111,1.418066144,2.831116915,2.618225813,4.206282139
2/7/1982,5.230172157,3.722423077,4.954454422,4.581894875,6.134160995
2/8/1982,3.922629118,4.963231087,7.431681633,6.872842312,6.134160995
2/9/1982,1.307543039,1.240807772,2.477227211,2.290947437,2.453664303
2/10/1982,2.988670111,2.836132288,1.415558457,1.309112906,2.804188013
2/11/1982,0,0,0,0,0
2/12/1982,0,0,0,0,0
2/13/1982,27.49063492,22.95088959,32.30887222,29.89866829,24.21017265
2/14/1982,49.41080475,41.25120544,58.07094574,53.73892593,43.51460266
2/15/1982,0,0,0,0,0
2/16/1982,5.280589104,4.603126526,4.876355171,4.457130909,4.882362843
2/17/1982,5.164275646,4.501735687,4.768945694,4.35895586,4.774820805
2/18/1982,2.628663301,2.291424274,2.42743659,2.218748093,2.430427313
2/19/1982,0,0,0,0,0
2/20/1982,0,0,0,0,0
2/21/1982,0,0,0,0,0
2/22/1982,0,0,0,0,0
2/23/1982,2.492918015,0,2.356787443,2.906276703,3.211751461
2/24/1982,2.215926886,0,2.094921827,0,0
2/25/1982,3.600881815,7.556946754,3.404248714,4.197955132,4.639196873
2/26/1982,5.345085144,4.827365875,3.425594568,3.04498291,4.934479237
2/27/1982,0,0,0,0,0
2/28/1982,7.12678051,6.436487675,6.851189137,6.08996582,6.579306126
3/1/1982,0,0,0,0,0
3/2/1982,32.73297882,23.39350128,34.28998184,31.29858398,33.22053528
3/3/1982,38.22000885,27.31495476,40.03800964,36.54516602,38.78929138
3/4/1982,0,0,0,0,0
3/5/1982,0,0,0,0,0
3/6/1982,0,0,0,0,0
3/7/1982,0,0,0,0,0
3/8/1982,0,0,0,0,0
3/9/1982,4.734950066,3.974877357,4.581365108,4.034209728,4.152347565
3/10/1982,12.31087017,10.33468056,11.91154957,10.48894596,10.79610443
3/11/1982,5.998234749,5.884195805,5.720075607,0,0
3/12/1982,0,0,0,0,0
3/13/1982,0,0,0,0,0
3/14/1982,6.340990543,6.220436096,6.046936512,0,0
3/15/1982,0,0,0,0,0
3/16/1982,0,0,0,0,0
3/17/1982,0,0,0,0,0
3/18/1982,0,0,0,0,0
3/19/1982,6.357410431,5.486616611,6.098993778,5.297716618,5.341466427
3/20/1982,16.90984726,14.59365273,16.22249222,14.0912056,14.20757389
3/21/1982,12.90217972,9.575007439,12.57208347,10.94864273,10.77023411
3/22/1982,0,0,0,0,0
3/23/1982,4.235957146,3.143602371,4.127581596,3.59458518,3.536010742
3/24/1982,0,0,0,0,0
3/25/1982,0,0,0,0,0
3/26/1982,0,0,0,0,0
3/27/1982,0,0,0,0,0
3/28/1982,12.68046474,10.56184578,14.04412746,12.70541286,12.19055557
3/29/1982,4.824089527,0,0,0,0
3/30/1982,14.61009979,12.1690836,16.18127823,14.6388464,14.04563999
3/31/1982,7.994204998,6.658554554,8.853905678,8.009932518,7.685349464
4/1/1982,27.2296505,26.11447144,20.37112427,19.16050148,26.63205528
4/2/1982,29.74977493,28.53138542,22.2564888,20.93381882,29.09687424
4/3/1982,6.085181713,5.835965157,4.552463531,4.281918049,5.95163393
4/4/1982,6.269581318,6.012812614,4.69041729,4.411673546,6.131986618
4/5/1982,6.023715496,5.777016163,4.50647974,4.238666534,5.891516209
4/6/1982,8.076600075,6.291342258,8.315590858,7.992053986,4.481207848
4/7/1982,0,0,0,0,0
4/8/1982,0,0,0,0,0
4/9/1982,0,3.170836449,0,0,0
4/10/1982,12.14720726,9.462179184,12.50664997,12.02005005,6.739736557
4/11/1982,0,0,0,0,0
4/12/1982,0,0,0,0,0
4/13/1982,0,0,0,0,0
4/14/1982,7.653864861,7.955408096,7.668413639,7.600199223,6.772043705
4/15/1982,5.566447258,5.785750866,5.577027798,5.52741766,4.925122738
4/16/1982,47.81165695,41.95774078,42.67703629,42.22927094,28.08757591
4/17/1982,5.825062752,5.111860275,5.199493885,5.14494133,3.422008753
4/18/1982,15.74497414,13.81720734,14.05407906,13.9066267,9.249588966
4/19/1982,12.34221268,10.83106899,11.01675034,10.9011631,7.250593185
4/20/1982,11.592453,10.1731081,10.34750843,10.2389431,6.810136795
4/21/1982,21.69637871,39.02391434,22.28695869,21.6009388,19.13711548
4/22/1982,18.98433113,17.0729599,19.5010891,18.90081978,16.74497604
4/23/1982,0,0,0,0,0
4/24/1982,0,0,0,0,0
4/25/1982,37.96866226,17.0729599,39.00217819,37.80163956,33.48995209
4/26/1982,0,0,0,0,0
4/27/1982,12.00819683,0,20.82211494,20.72028542,18.84267998
4/28/1982,0,0,0,0,0
4/29/1982,13.72365379,0,0,0,0
4/30/1982,0,0,0,0,0
5/1/1982,0,0,0,0,0
5/2/1982,17.06183815,19.88699722,18.6072216,18.36521149,19.38137245
5/3/1982,17.06183815,9.943498611,0,0,0
5/4/1982,34.1236763,59.66099548,46.51805496,45.91303253,48.45343018
5/5/1982,8.530919075,9.943498611,9.303610802,9.182605743,9.690686226
5/6/1982,0,0,0,0,0
5/7/1982,0,0,0,0,0
5/8/1982,0,0,0,0,0
5/9/1982,0,0,0,0,0
5/10/1982,35.4805069,26.61199188,0,0,0
5/11/1982,14.97048473,21.75637436,16.23827553,16.13095284,17.17556
5/12/1982,0,0,0,0,0
5/13/1982,0,0,0,0,0
5/14/1982,13.09917259,19.03682518,14.20849037,14.11458302,15.02861404
5/15/1982,8.42089653,12.23795891,9.134029388,9.073659897,9.661251068
5/16/1982,0,0,0,0,0
5/17/1982,34.2597084,21.09554482,37.51332855,37.03557205,22.49513626
5/18/1982,0,0,0,0,0
5/19/1982,19.57697868,24.10919571,21.43618774,21.16318703,25.70872688
5/20/1982,0,0,0,0,0
5/21/1982,7.630217552,8.165111542,8.448207855,8.234840393,8.3982687
5/22/1982,0,0,0,0,0
5/23/1982,0,0,0,0,0
5/24/1982,0,0,0,0,0
5/25/1982,0,0,0,0,0
5/26/1982,0,0,0,0,0
5/27/1982,14.29326153,0,16.01180649,15.52721119,0
5/28/1982,0,0,0,0,0
5/29/1982,0,0,0,0,0
5/30/1982,0,0,0,0,0
5/31/1982,22.46084023,20.86837769,25.16141129,24.39990234,24.5194664
6/1/1982,5.628171921,8.91345787,5.744639397,5.603633404,5.532158375
6/2/1982,0,0,0,0,0
6/3/1982,0,0,0,0,0
6/4/1982,0,0,0,0,0
6/5/1982,0,0,0,0,0
6/6/1982,0,0,0,0,0
6/7/1982,0,0,0,0,0
6/8/1982,0,0,0,0,0
6/9/1982,4.397951603,6.627509594,4.406975746,4.239944935,4.125314713
6/10/1982,4.397951603,6.627509594,4.406975746,4.239944935,4.125314713
6/11/1982,0,0,0,0,0
6/12/1982,0,0,0,0,0
6/13/1982,0,0,0,0,0
6/14/1982,0,0,0,0,0
6/15/1982,16.62397194,0,16.47174263,15.89570045,15.26458836
6/16/1982,0,0,0,0,0
6/17/1982,0,0,0,0,0
6/18/1982,0,0,0,0,0
6/19/1982,0,0,0,0,0
6/20/1982,0,0,0,0,0
6/21/1982,0,0,0,0,0
6/22/1982,0,0,0,0,0
6/23/1982,0,0,0,0,0
6/24/1982,0,0,0,0,0
6/25/1982,0,0,0,0,0
6/26/1982,0,0,0,0,0
6/27/1982,0,0,0,0,0
6/28/1982,0,0,0,0,0
6/29/1982,0,0,0,0,0
6/30/1982,0,0,0,0,0
7/1/1982,0,0,0,0,0
7/2/1982,0,0,0,0,0
7/3/1982,0,0,0,0,0
7/4/1982,0,0,0,0,0
7/5/1982,0,0,0,0,0
7/6/1982,0,0,0,0,0
