Date,Point_1,Point_2,Point_3,Point_4,Point_5
3/15/1981,18.46938477,18.64290771,18.46938477,18.46938477,18.64290771
3/16/1981,20.0168396,20.23983154,20.0168396,20.0168396,20.23983154
3/17/1981,20.12212524,20.35106812,20.12212524,20.12212524,20.35106812
3/18/1981,20.49041138,20.73345337,20.49041138,20.49041138,20.73345337
3/19/1981,19.55080566,19.7675415,19.55080566,19.55080566,19.7675415
3/20/1981,19.33544312,19.54717407,19.33544312,19.33544312,19.54717407
3/21/1981,20.44298706,20.69164429,20.44298706,20.44298706,20.69164429
3/22/1981,19.71663818,19.94555054,19.71663818,19.71663818,19.94555054
3/23/1981,19.50917969,19.73439941,19.50917969,19.50917969,19.73439941
3/24/1981,18.19283447,18.38009033,18.19283447,18.19283447,18.38009033
3/25/1981,20.34737549,20.60222778,20.34737549,20.34737549,20.60222778
3/26/1981,19.19451294,19.41646729,19.19451294,19.19451294,19.41646729
3/27/1981,20.0390564,20.28981934,20.0390564,20.0390564,20.28981934
3/28/1981,20.00219116,20.25454102,20.00219116,20.00219116,20.25454102
3/29/1981,19.86791382,20.11715088,19.86791382,19.86791382,20.11715088
3/30/1981,19.5609375,19.80339966,19.5609375,19.5609375,19.80339966
3/31/1981,19.73021851,19.98058472,19.73021851,19.73021851,19.98058472
4/1/1981,19.52483521,19.76992188,19.52483521,19.52483521,19.76992188
4/2/1981,19.72966919,19.98375854,19.72966919,19.72966919,19.98375854
4/3/1981,20.31121216,20.58599243,20.31121216,20.31121216,20.58599243
4/4/1981,20.85296021,21.14656982,20.85296021,20.85296021,21.14656982
4/5/1981,18.7831665,19.01552734,18.7831665,18.7831665,19.01552734
4/6/1981,19.92836914,20.19713745,19.92836914,19.92836914,20.19713745
4/7/1981,20.65206299,20.94591675,20.65206299,20.65206299,20.94591675
4/8/1981,18.96898804,19.21291504,18.96898804,18.96898804,19.21291504
4/9/1981,20.40563354,20.69500122,20.40563354,20.40563354,20.69500122
4/10/1981,18.96843872,19.21611938,18.96843872,18.96843872,19.21611938
4/11/1981,19.7937561,20.06798706,19.7937561,19.7937561,20.06798706
4/12/1981,20.22893677,20.51867065,20.22893677,20.22893677,20.51867065
4/13/1981,19.13295898,19.39153442,19.13295898,19.13295898,19.39153442
4/14/1981,20.71959839,21.02929077,20.71959839,20.71959839,21.02929077
4/15/1981,19.86742554,20.15181885,19.86742554,19.86742554,20.15181885
4/16/1981,19.54833374,19.82390747,19.54833374,19.54833374,19.82390747
4/17/1981,20.16619263,20.46459351,20.16619263,20.16619263,20.46459351
4/18/1981,19.00124512,19.26470337,19.00124512,19.00124512,19.26470337
4/19/1981,19.67095337,19.95720825,19.67095337,19.67095337,19.95720825
4/20/1981,19.48693237,19.76851807,19.48693237,19.48693237,19.76851807
4/21/1981,19.18282471,19.4571167,19.18282471,19.18282471,19.4571167
4/22/1981,18.92061768,19.18786011,18.92061768,18.92061768,19.18786011
4/23/1981,20.04525146,20.3492981,20.04525146,20.04525146,20.3492981
4/24/1981,20.46541748,20.7835022,20.46541748,20.46541748,20.7835022
4/25/1981,20.34615479,20.66262207,20.34615479,20.34615479,20.66262207
4/26/1981,18.96083984,19.23555908,18.96083984,18.96083984,19.23555908
4/27/1981,20.81051025,21.14446411,20.81051025,20.81051025,21.14446411
4/28/1981,19.54604492,19.84197388,19.54604492,19.54604492,19.84197388
4/29/1981,19.54259644,19.83883057,19.54259644,19.54259644,19.83883057
4/30/1981,20.27630005,20.59728394,20.27630005,20.27630005,20.59728394
5/1/1981,19.04024658,19.32409058,19.04024658,19.04024658,19.32409058
5/2/1981,20.6340271,20.96920166,20.6340271,20.6340271,20.96920166
5/3/1981,19.4293457,19.72771606,19.4293457,19.4293457,19.72771606
5/4/1981,18.71218262,18.98943481,18.71218262,18.71218262,18.98943481
5/5/1981,20.08562622,20.40737305,20.08562622,20.08562622,20.40737305
5/6/1981,19.4487854,19.75023804,19.4487854,19.4487854,19.75023804
5/7/1981,19.00252686,19.29229126,19.00252686,19.00252686,19.29229126
5/8/1981,20.05819092,20.38100586,20.05819092,20.05819092,20.38100586
5/9/1981,19.90258179,20.22164307,19.90258179,19.90258179,20.22164307
5/10/1981,19.46557007,19.77150879,19.46557007,19.46557007,19.77150879
5/11/1981,19.26809082,19.57003174,19.26809082,19.26809082,19.57003174
5/12/1981,19.70534668,20.02120361,19.70534668,19.70534668,20.02120361
5/13/1981,19.73458252,20.05236206,19.73458252,19.73458252,20.05236206
5/14/1981,18.05361328,18.31990967,18.05361328,18.05361328,18.31990967
5/15/1981,19.46468506,19.77498779,19.46468506,19.46468506,19.77498779
5/16/1981,18.47033081,18.75093994,18.47033081,18.47033081,18.75093994
5/17/1981,18.33892212,18.61593018,18.33892212,18.33892212,18.61593018
5/18/1981,19.12450562,19.42617188,19.12450562,19.12450562,19.42617188
5/19/1981,19.03365479,19.33458862,19.03365479,19.03365479,19.33458862
5/20/1981,18.90859375,19.20507202,18.90859375,18.90859375,19.20507202
5/21/1981,19.31032715,19.6196228,19.31032715,19.31032715,19.6196228
5/22/1981,19.74758301,20.07079468,19.74758301,19.74758301,20.07079468
5/23/1981,18.91170654,19.20848999,18.91170654,18.91170654,19.20848999
5/24/1981,19.76125488,20.08468018,19.76125488,19.76125488,20.08468018
5/25/1981,19.79125366,20.1177002,19.79125366,19.79125366,20.1177002
5/26/1981,20.00814209,20.34172974,20.00814209,20.00814209,20.34172974
5/27/1981,19.64144287,19.96303711,19.64144287,19.64144287,19.96303711
5/28/1981,19.58114014,19.90130005,19.58114014,19.58114014,19.90130005
5/29/1981,18.7673584,19.06279907,18.7673584,18.7673584,19.06279907
5/30/1981,19.42418823,19.73931274,19.42418823,19.42418823,19.73931274
5/31/1981,19.17907104,19.48702393,19.17907104,19.17907104,19.48702393
6/1/1981,20.06627808,20.40038452,20.06627808,20.06627808,20.40038452
6/2/1981,18.38530884,18.66793213,18.38530884,18.38530884,18.66793213
6/3/1981,19.22695313,19.53496704,19.22695313,19.22695313,19.53496704
6/4/1981,19.66420898,19.98613892,19.66420898,19.66420898,19.98613892
6/5/1981,20.39293823,20.73778687,20.39293823,20.39293823,20.73778687
6/6/1981,20.82940063,21.18712769,20.82940063,20.82940063,21.18712769
6/7/1981,20.1506897,20.4878479,20.1506897,20.1506897,20.4878479
6/8/1981,19.47332153,19.78725586,19.47332153,19.47332153,19.78725586
6/9/1981,19.63335571,19.95266113,19.63335571,19.63335571,19.95266113
6/10/1981,18.97597656,19.27538452,18.97597656,18.97597656,19.27538452
6/11/1981,19.55462036,19.87127075,19.55462036,19.55462036,19.87127075
6/12/1981,19.11968384,19.42168579,19.11968384,19.11968384,19.42168579
6/13/1981,19.54985962,19.86556396,19.54985962,19.54985962,19.86556396
6/14/1981,20.13561401,20.46877441,20.13561401,20.13561401,20.46877441
6/15/1981,19.71489868,20.03383789,19.71489868,19.71489868,20.03383789
6/16/1981,20.87642822,21.23061523,20.87642822,20.87642822,21.23061523
6/17/1981,20.0576416,20.38530884,20.0576416,20.0576416,20.38530884
6/18/1981,20.57943115,20.92260132,20.57943115,20.57943115,20.92260132
6/19/1981,20.85320435,21.20522461,20.85320435,20.85320435,21.20522461
6/20/1981,20.73024902,21.07619629,20.73024902,20.73024902,21.07619629
6/21/1981,21.20305786,21.56401978,21.20305786,21.20305786,21.56401978
6/22/1981,21.49239502,21.86000977,21.49239502,21.49239502,21.86000977
6/23/1981,20.35164795,20.68444214,20.35164795,20.35164795,20.68444214
6/24/1981,21.32335815,21.6838623,21.32335815,21.32335815,21.6838623
6/25/1981,20.1541687,20.4789978,20.1541687,20.1541687,20.4789978
6/26/1981,19.93883667,20.2546936,19.93883667,19.93883667,20.2546936
6/27/1981,19.66448364,19.97127686,19.66448364,19.66448364,19.97127686
6/28/1981,21.28383789,21.63939819,21.28383789,21.28383789,21.63939819
6/29/1981,21.32436523,21.67888794,21.32436523,21.32436523,21.67888794
6/30/1981,21.58394775,21.94689331,21.58394775,21.58394775,21.94689331
7/1/1981,20.40899048,20.73336182,20.40899048,20.40899048,20.73336182
7/2/1981,21.69844971,22.06203613,21.69844971,21.69844971,22.06203613
7/3/1981,21.40490112,21.75713501,21.40490112,21.40490112,21.75713501
7/4/1981,20.9699646,21.30751953,20.9699646,20.9699646,21.30751953
7/5/1981,20.75249634,21.08272705,20.75249634,20.75249634,21.08272705
7/6/1981,21.46831665,21.81835327,21.46831665,21.46831665,21.81835327
7/7/1981,20.80513916,21.13240967,20.80513916,20.80513916,21.13240967
7/8/1981,21.7968689,22.15517578,21.7968689,21.7968689,22.15517578
7/9/1981,21.67388306,22.02611694,21.67388306,21.67388306,22.02611694
7/10/1981,20.47051392,20.78328857,20.47051392,20.47051392,20.78328857
7/11/1981,20.38100586,20.69039307,20.38100586,20.38100586,20.69039307
7/12/1981,20.72008667,21.03765259,20.72008667,20.72008667,21.03765259
7/13/1981,21.07338867,21.39956055,21.07338867,21.07338867,21.39956055
7/14/1981,21.72310791,22.06875,21.72310791,21.72310791,22.06875
7/15/1981,20.76140747,21.07503662,20.76140747,20.76140747,21.07503662
7/16/1981,20.52474365,20.82879028,20.52474365,20.52474365,20.82879028
7/17/1981,20.5581604,20.86092529,20.5581604,20.5581604,20.86092529
7/18/1981,20.01372681,20.29906616,20.01372681,20.01372681,20.29906616
7/19/1981,20.38125,20.67565308,20.38125,20.38125,20.67565308
7/20/1981,20.28670654,20.57592163,20.28670654,20.28670654,20.57592163
7/21/1981,21.33449707,21.65545044,21.33449707,21.33449707,21.65545044
7/22/1981,22.17116699,22.51567993,22.17116699,22.17116699,22.51567993
7/23/1981,21.2086731,21.52010498,21.2086731,21.2086731,21.52010498
7/24/1981,20.75164185,21.04668579,20.75164185,20.75164185,21.04668579
7/25/1981,20.34224854,20.62401733,20.34224854,20.34224854,20.62401733
7/26/1981,20.15532837,20.42904053,20.15532837,20.15532837,20.42904053
7/27/1981,19.37056885,19.61669312,19.37056885,19.37056885,19.61669312
7/28/1981,20.06295166,20.32982788,20.06295166,20.06295166,20.32982788
7/29/1981,21.69567261,22.01073608,21.69567261,21.69567261,22.01073608
7/30/1981,19.84468994,20.09923706,19.84468994,19.84468994,20.09923706
7/31/1981,20.3756958,20.64434204,20.3756958,20.3756958,20.64434204
8/1/1981,20.71978149,20.9984375,20.71978149,20.71978149,20.9984375
8/2/1981,21.98214111,22.29644165,21.98214111,21.98214111,22.29644165
8/3/1981,22.0937439,22.40923462,22.0937439,22.0937439,22.40923462
8/4/1981,21.47033081,21.76488647,21.47033081,21.47033081,21.76488647
8/5/1981,20.94222412,21.21816406,20.94222412,20.94222412,21.21816406
8/6/1981,21.06017456,21.3364502,21.06017456,21.06017456,21.3364502
8/7/1981,20.82061157,21.08782349,20.82061157,20.82061157,21.08782349
8/8/1981,20.87536011,21.14199219,20.87536011,20.87536011,21.14199219
8/9/1981,20.70900879,20.96712646,20.70900879,20.70900879,20.96712646
8/10/1981,20.24904785,20.4913269,20.24904785,20.24904785,20.4913269
8/11/1981,21.29186401,21.56405029,21.29186401,21.29186401,21.56405029
8/12/1981,19.24181519,19.44735107,19.24181519,19.24181519,19.44735107
8/13/1981,20.71532593,20.96471558,20.71532593,20.71532593,20.96471558
8/14/1981,20.12246094,20.35021362,20.12246094,20.12246094,20.35021362
8/15/1981,20.35280762,20.58706055,20.35280762,20.35280762,20.58706055
8/16/1981,18.12505493,18.28713379,18.12505493,18.12505493,18.28713379
8/17/1981,19.68596802,19.89293823,19.68596802,19.68596802,19.89293823
8/18/1981,19.77337036,19.98137817,19.77337036,19.77337036,19.98137817
8/19/1981,19.01702271,19.19832764,19.01702271,19.01702271,19.19832764
8/20/1981,19.6802002,19.88033447,19.6802002,19.6802002,19.88033447
8/21/1981,20.46630249,20.68740234,20.46630249,20.46630249,20.68740234
8/22/1981,20.56081543,20.7831665,20.56081543,20.56081543,20.7831665
8/23/1981,20.95598755,21.18721924,20.95598755,20.95598755,21.18721924
8/24/1981,20.17620239,20.38167725,20.17620239,20.17620239,20.38167725
8/25/1981,20.57848511,20.7930542,20.57848511,20.57848511,20.7930542
8/26/1981,21.08526001,21.31383667,21.08526001,21.08526001,21.31383667
8/27/1981,20.34023438,20.54308472,20.34023438,20.34023438,20.54308472
8/28/1981,21.41781006,21.65059814,21.41781006,21.41781006,21.65059814
8/29/1981,20.64510498,20.85238037,20.64510498,20.64510498,20.85238037
8/30/1981,19.56890259,19.7395874,19.56890259,19.56890259,19.7395874
8/31/1981,19.59154663,19.76021729,19.59154663,19.59154663,19.76021729
9/1/1981,19.71450195,19.88530884,19.71450195,19.71450195,19.88530884
9/2/1981,19.45571289,19.61522827,19.45571289,19.45571289,19.61522827
9/3/1981,19.52102051,19.67983398,19.52102051,19.52102051,19.67983398
9/4/1981,19.6652771,19.82686768,19.6652771,19.6652771,19.82686768
9/5/1981,20.26369629,20.44106445,20.26369629,20.26369629,20.44106445
9/6/1981,20.43853149,20.61797485,20.43853149,20.43853149,20.61797485
9/7/1981,20.46828613,20.64592896,20.46828613,20.46828613,20.64592896
9/8/1981,19.77379761,19.92833862,19.77379761,19.77379761,19.92833862
9/9/1981,19.17803345,19.3114563,19.17803345,19.17803345,19.3114563
9/10/1981,19.79854736,19.9494873,19.79854736,19.79854736,19.9494873
9/11/1981,20.34008179,20.50505981,20.34008179,20.34008179,20.50505981
9/12/1981,20.41964111,20.58434448,20.41964111,20.41964111,20.58434448
9/13/1981,19.51400146,19.6473938,19.51400146,19.51400146,19.6473938
9/14/1981,19.83519897,19.97582397,19.83519897,19.83519897,19.97582397
9/15/1981,19.74413452,19.87923584,19.74413452,19.74413452,19.87923584
9/16/1981,21.37398682,21.55776367,21.37398682,21.37398682,21.55776367
9/17/1981,22.3633667,22.5750061,22.3633667,22.3633667,22.5750061
9/18/1981,22.41445313,22.62496338,22.41445313,22.41445313,22.62496338
9/19/1981,21.6552063,21.83956299,21.6552063,21.6552063,21.83956299
9/20/1981,22.11644897,22.31401978,22.11644897,22.11644897,22.31401978
9/21/1981,20.10619507,20.23894653,20.10619507,20.10619507,20.23894653
9/22/1981,20.79067383,20.94289551,20.79067383,20.79067383,20.94289551
9/23/1981,21.51702271,21.68898926,21.51702271,21.51702271,21.68898926
9/24/1981,22.19362793,22.38378296,22.19362793,22.19362793,22.38378296
9/25/1981,21.74715576,21.92080078,21.74715576,21.74715576,21.92080078
9/26/1981,22.03069458,22.21206055,22.03069458,22.03069458,22.21206055
9/27/1981,21.43493042,21.59520874,21.43493042,21.43493042,21.59520874
9/28/1981,21.20171509,21.3520752,21.20171509,21.20171509,21.3520752
9/29/1981,21.11486206,21.26043091,21.11486206,21.11486206,21.26043091
9/30/1981,20.89580688,21.03191528,20.89580688,20.89580688,21.03191528
10/1/1981,19.19829712,19.27926025,19.19829712,19.19829712,19.27926025
10/2/1981,20.29219971,20.4059082,20.29219971,20.29219971,20.4059082
10/3/1981,20.58495483,20.70501099,20.58495483,20.58495483,20.70501099
10/4/1981,19.78804932,19.88244019,19.78804932,19.78804932,19.88244019
10/5/1981,21.58773193,21.73500977,21.58773193,21.58773193,21.73500977
10/6/1981,21.06728516,21.19640503,21.06728516,21.06728516,21.19640503
10/7/1981,21.02599487,21.15111694,21.02599487,21.02599487,21.15111694
10/8/1981,20.43520508,20.54107056,20.43520508,20.43520508,20.54107056
10/9/1981,20.71376953,20.8255249,20.71376953,20.71376953,20.8255249
10/10/1981,19.57491455,19.64937744,19.57491455,19.57491455,19.64937744
10/11/1981,20.78252563,20.89327393,20.78252563,20.78252563,20.89327393
10/12/1981,21.08950195,21.20702515,21.08950195,21.08950195,21.20702515
10/13/1981,20.61879883,20.71968994,20.61879883,20.61879883,20.71968994
10/14/1981,20.09911499,20.18291626,20.09911499,20.09911499,20.18291626
10/15/1981,20.75151978,20.85338745,20.75151978,20.75151978,20.85338745
10/16/1981,21.02294312,21.13051758,21.02294312,21.02294312,21.13051758
10/17/1981,20.38955078,20.47646484,20.38955078,20.38955078,20.47646484
10/18/1981,20.48040161,20.5680481,20.48040161,20.48040161,20.5680481
10/19/1981,19.68349609,19.74550781,19.68349609,19.68349609,19.74550781
10/20/1981,19.93071899,19.99828491,19.93071899,19.93071899,19.99828491
10/21/1981,19.65984497,19.71798096,19.65984497,19.65984497,19.71798096
10/22/1981,19.45925293,19.50911865,19.45925293,19.45925293,19.50911865
10/23/1981,19.45134888,19.49993286,19.45134888,19.45134888,19.49993286
10/24/1981,19.97579346,20.03847656,19.97579346,19.97579346,20.03847656
10/25/1981,19.33529053,19.37716064,19.33529053,19.33529053,19.37716064
10/26/1981,20.05166016,20.11358032,20.05166016,20.05166016,20.11358032
10/27/1981,19.99321899,20.05123291,19.99321899,19.99321899,20.05123291
10/28/1981,20.73668823,20.81832275,20.73668823,20.73668823,20.81832275
10/29/1981,20.28731689,20.35296021,20.28731689,20.28731689,20.35296021
10/30/1981,21.18218384,21.27443848,21.18218384,21.18218384,21.27443848
10/31/1981,20.1072937,20.1642395,20.1072937,20.1072937,20.1642395
11/1/1981,20.18181763,20.24065552,20.18181763,20.18181763,20.24065552
11/2/1981,20.74968872,20.82503662,20.74968872,20.74968872,20.82503662
11/3/1981,20.80498657,20.87993774,20.80498657,20.80498657,20.87993774
11/4/1981,20.68758545,20.7585083,20.68758545,20.68758545,20.7585083
11/5/1981,20.91427002,20.9911438,20.91427002,20.91427002,20.9911438
11/6/1981,20.4293457,20.48916016,20.4293457,20.4293457,20.48916016
11/7/1981,20.50386963,20.56557617,20.50386963,20.50386963,20.56557617
11/8/1981,20.26140747,20.31456909,20.26140747,20.26140747,20.31456909
11/9/1981,20.04448853,20.09057007,20.04448853,20.04448853,20.09057007
11/10/1981,21.01674805,21.09075317,21.01674805,21.01674805,21.09075317
11/11/1981,21.27684937,21.35952148,21.27684937,21.27684937,21.35952148
11/12/1981,20.3633667,20.41738281,20.3633667,20.3633667,20.41738281
11/13/1981,19.45906982,19.48308716,19.45906982,19.45906982,19.48308716
11/14/1981,20.69933472,20.76122437,20.69933472,20.69933472,20.76122437
11/15/1981,20.95232544,21.02266846,20.95232544,20.95232544,21.02266846
11/16/1981,20.87258301,20.93837891,20.87258301,20.87258301,20.93837891
11/17/1981,20.8689209,20.93416748,20.8689209,20.8689209,20.93416748
11/18/1981,21.35646973,21.43743286,21.35646973,21.35646973,21.43743286
11/19/1981,20.21550903,20.26079712,20.21550903,20.21550903,20.26079712
11/20/1981,20.07888184,20.1178833,20.07888184,20.07888184,20.1178833
11/21/1981,19.89751587,19.93047485,19.89751587,19.89751587,19.93047485
11/22/1981,18.86394653,18.86559448,18.86394653,18.86394653,18.86559448
11/23/1981,19.49291382,19.51357422,19.49291382,19.49291382,19.51357422
11/24/1981,20.27114258,20.31542358,20.27114258,20.27114258,20.31542358
11/25/1981,19.79909668,19.82943115,19.79909668,19.79909668,19.82943115
11/26/1981,20.69817505,20.75585327,20.69817505,20.69817505,20.75585327
11/27/1981,20.36040649,20.40725098,20.36040649,20.36040649,20.40725098
11/28/1981,20.86852417,20.93065796,20.86852417,20.86852417,20.93065796
11/29/1981,20.49602661,20.54726563,20.49602661,20.49602661,20.54726563
11/30/1981,20.71981201,20.77755127,20.71981201,20.71981201,20.77755127
12/1/1981,21.17818604,21.2496582,21.17818604,21.17818604,21.2496582
12/2/1981,21.6302124,21.71624146,21.6302124,21.6302124,21.71624146
12/3/1981,21.67629395,21.7633606,21.67629395,21.67629395,21.7633606
12/4/1981,21.39541016,21.47338257,21.39541016,21.39541016,21.47338257
12/5/1981,19.28640137,19.30147705,19.28640137,19.28640137,19.30147705
12/6/1981,19.53151855,19.55376587,19.53151855,19.53151855,19.55376587
12/7/1981,19.04448853,19.05126343,19.04448853,19.04448853,19.05126343
12/8/1981,19.89458618,19.92824707,19.89458618,19.89458618,19.92824707
12/9/1981,20.05230103,20.09206543,20.05230103,20.05230103,20.09206543
12/10/1981,20.1836792,20.22710571,20.1836792,20.1836792,20.22710571
12/11/1981,19.86092529,19.89498291,19.86092529,19.86092529,19.89498291
12/12/1981,19.73641357,19.76622925,19.73641357,19.73641357,19.76622925
12/13/1981,20.10814819,20.15172729,20.10814819,20.10814819,20.15172729
12/14/1981,19.89125977,19.92769775,19.89125977,19.89125977,19.92769775
12/15/1981,19.67220459,19.70314941,19.67220459,19.67220459,19.70314941
12/16/1981,20.06737671,20.11113892,20.06737671,20.06737671,20.11113892
12/17/1981,20.11345825,20.15825806,20.11345825,20.11345825,20.15825806
12/18/1981,19.41896973,19.44460449,19.41896973,19.41896973,19.44460449
12/19/1981,19.20916138,19.22786865,19.20916138,19.20916138,19.22786865
12/20/1981,18.20192871,18.19179688,18.20192871,18.20192871,18.19179688
12/21/1981,19.6980835,19.73375854,19.6980835,19.6980835,19.73375854
12/22/1981,19.99160156,20.03865967,19.99160156,19.99160156,20.03865967
12/23/1981,20.28649292,20.34221802,20.28649292,20.28649292,20.34221802
12/24/1981,20.67955933,20.74971924,20.67955933,20.67955933,20.74971924
12/25/1981,21.17424927,21.26030884,21.17424927,21.17424927,21.26030884
12/26/1981,21.09737549,21.18230591,21.09737549,21.09737549,21.18230591
12/27/1981,20.45476685,20.52047119,20.45476685,20.45476685,20.52047119
12/28/1981,20.38500366,20.449823,20.38500366,20.38500366,20.449823
12/29/1981,21.79662476,21.90566406,21.79662476,21.79662476,21.90566406
12/30/1981,21.57128296,21.67565308,21.57128296,21.57128296,21.67565308
12/31/1981,21.28826294,21.38515625,21.28826294,21.28826294,21.38515625
1/1/1982,19.89931641,19.95388184,19.89931641,19.89931641,19.95388184
1/2/1982,20.97475586,21.06484375,20.97475586,20.97475586,21.06484375
1/3/1982,19.45571289,19.50115356,19.45571289,19.45571289,19.50115356
1/4/1982,20.84523926,20.93322144,20.84523926,20.84523926,20.93322144
1/5/1982,20.72652588,20.81310425,20.72652588,20.72652588,20.81310425
1/6/1982,20.26870117,20.34176025,20.26870117,20.26870117,20.34176025
1/7/1982,20.59066162,20.67595825,20.59066162,20.59066162,20.67595825
1/8/1982,21.1401001,21.24465332,21.1401001,21.1401001,21.24465332
1/9/1982,21.36467896,21.47680054,21.36467896,21.36467896,21.47680054
1/10/1982,20.74126587,20.83641968,20.74126587,20.74126587,20.83641968
1/11/1982,21.09801636,21.20543823,21.09801636,21.09801636,21.20543823
1/12/1982,20.21160278,20.29390869,20.21160278,20.21160278,20.29390869
