Date,Point_1,Point_2,Point_3,Point_4,Point_5
2/7/1981,22.846628,23.400362,22.846628,22.846628,23.400362
2/8/1981,20.38386,20.944872,20.38386,20.38386,20.944872
2/9/1981,21.777504,22.332372,21.777504,21.777504,22.332372
2/10/1981,19.14277,19.707074,19.14277,19.14277,19.707074
2/11/1981,20.119058,20.673604,20.119058,20.119058,20.673604
2/12/1981,20.27505,20.82824,20.27505,20.27505,20.82824
2/13/1981,19.217198,19.76999,19.217198,19.217198,19.76999
2/14/1981,22.817498,23.35412,22.817498,22.817498,23.35412
2/15/1981,16.526871,17.087066,16.526871,16.526871,17.087066
2/16/1981,17.220758,17.77229,17.220758,17.220758,17.77229
2/17/1981,14.218284,14.780673,14.218284,14.218284,14.780673
2/18/1981,16.746193,17.292824,16.746193,16.746193,17.292824
2/19/1981,17.728224,18.270304,17.728224,17.728224,18.270304
2/20/1981,23.314856,23.829352,23.314856,23.314856,23.829352
2/21/1981,22.508094,23.024954,22.508094,22.508094,23.024954
2/22/1981,22.923242,23.432516,22.923242,22.923242,23.432516
2/23/1981,24.675196,25.176942,24.675196,24.675196,25.176942
2/24/1981,20.262158,20.774988,20.262158,20.262158,20.774988
2/25/1981,19.937526,20.450858,19.937526,19.937526,20.450858
2/26/1981,19.565812,20.074598,19.565812,19.565812,20.074598
2/27/1981,21.201048,21.701266,21.201048,21.201048,21.701266
2/28/1981,22.720444,23.210298,22.720444,22.720444,23.210298
3/1/1981,18.211648,18.712956,18.211648,18.211648,18.712956
3/2/1981,18.347874,18.847902,18.347874,18.347874,18.847902
3/3/1981,16.680836,17.18133,16.680836,16.680836,17.18133
3/4/1981,18.846796,19.332932,18.846796,18.846796,19.332932
3/5/1981,21.246514,21.721124,21.246514,21.246514,21.721124
3/6/1981,18.321378,18.802812,18.321378,18.321378,18.802812
3/7/1981,18.158386,18.638206,18.158386,18.158386,18.638206
3/8/1981,16.941,17.419544,16.941,16.941,17.419544
3/9/1981,16.858074,17.33096,16.858074,16.858074,17.33096
3/10/1981,18.690008,19.155054,18.690008,18.690008,19.155054
3/11/1981,19.69749,20.15266,19.69749,19.69749,20.15266
3/12/1981,15.73611,16.200617,15.73611,15.73611,16.200617
3/13/1981,17.30249,17.75496,17.30249,17.30249,17.75496
3/14/1981,16.465271,16.918734,16.465271,16.465271,16.918734
3/15/1981,14.138465,14.594944,14.138465,14.138465,14.594944
3/16/1981,19.293854,19.724414,19.293854,19.293854,19.724414
3/17/1981,17.47151,17.906874,17.47151,17.47151,17.906874
3/18/1981,19.074474,19.497656,19.074474,19.074474,19.497656
3/19/1981,17.210022,17.634434,17.210022,17.210022,17.634434
3/20/1981,17.906026,18.321764,17.906026,17.906026,18.321764
3/21/1981,19.154472,19.563138,19.154472,19.154472,19.563138
3/22/1981,15.886015,16.30134,15.886015,15.886015,16.30134
3/23/1981,16.611797,17.018334,16.611797,16.611797,17.018334
3/24/1981,14.284751,14.698043,14.284751,14.284751,14.698043
3/25/1981,18.135078,18.526008,18.135078,18.135078,18.526008
3/26/1981,16.070511,16.463443,16.070511,16.070511,16.463443
3/27/1981,20.192796,20.563806,20.192796,20.192796,20.563806
3/28/1981,18.40636,18.782034,18.40636,18.40636,18.782034
3/29/1981,16.991658,17.36533,16.991658,16.991658,17.36533
3/30/1981,17.128492,17.495654,17.128492,17.128492,17.495654
3/31/1981,18.094202,18.455384,18.094202,18.094202,18.455384
4/1/1981,17.153162,17.51051,17.153162,17.153162,17.51051
4/2/1981,18.272818,18.619856,18.272818,18.272818,18.619856
4/3/1981,19.611034,19.946916,19.611034,19.611034,19.946916
4/4/1981,18.703338,19.038994,18.703338,18.703338,19.038994
4/5/1981,16.185427,16.52484,16.185427,16.185427,16.52484
4/6/1981,17.920218,18.24545,17.920218,17.920218,18.24545
4/7/1981,19.701472,20.01757,19.701472,19.701472,20.01757
4/8/1981,17.086444,17.405182,17.086444,17.086444,17.405182
4/9/1981,18.679156,18.988,18.679156,18.679156,18.988
4/10/1981,14.515345,14.834309,14.515345,14.515345,14.834309
4/11/1981,15.552115,15.859598,15.552115,15.552115,15.859598
4/12/1981,16.920338,17.218792,16.920338,16.920338,17.218792
4/13/1981,16.008096,16.304098,16.008096,16.008096,16.304098
4/14/1981,20.213936,20.4862,20.213936,20.213936,20.4862
4/15/1981,17.13738,17.417806,17.13738,17.13738,17.417806
4/16/1981,15.759596,16.037879,15.759596,15.759596,16.037879
4/17/1981,16.95093,17.22236,16.95093,16.95093,17.22236
4/18/1981,14.90172,15.173604,14.90172,14.90172,15.173604
4/19/1981,18.051762,18.307728,18.051762,18.051762,18.307728
4/20/1981,16.533758,16.788122,16.533758,16.533758,16.788122
4/21/1981,16.189255,16.441215,16.189255,16.189255,16.441215
4/22/1981,15.543653,15.790637,15.543653,15.543653,15.790637
4/23/1981,18.405824,18.638004,18.405824,18.405824,18.638004
4/24/1981,20.144688,20.36267,20.144688,20.144688,20.36267
4/25/1981,17.864062,18.087128,17.864062,17.864062,18.087128
4/26/1981,15.808056,16.031601,15.808056,15.808056,16.031601
4/27/1981,22.551676,22.745406,22.551676,22.551676,22.745406
4/28/1981,17.462292,17.671968,17.462292,17.462292,17.671968
4/29/1981,16.742405,16.945902,16.742405,16.742405,16.945902
4/30/1981,19.16108,19.351486,19.16108,19.16108,19.351486
5/1/1981,15.127855,15.326387,15.127855,15.127855,15.326387
5/2/1981,19.660006,19.837276,19.660006,19.660006,19.837276
5/3/1981,17.19369,17.37527,17.19369,17.19369,17.37527
5/4/1981,15.242082,15.427473,15.242082,15.242082,15.427473
5/5/1981,19.960086,20.119758,19.960086,19.960086,20.119758
5/6/1981,16.910756,17.076994,16.910756,16.910756,17.076994
5/7/1981,16.740146,16.903308,16.740146,16.740146,16.903308
5/8/1981,17.585262,17.73993,17.585262,17.585262,17.73993
5/9/1981,17.59114,17.73831,17.59114,17.59114,17.73831
5/10/1981,16.428456,16.574897,16.428456,16.428456,16.574897
5/11/1981,15.513507,15.65975,15.513507,15.513507,15.65975
5/12/1981,17.429524,17.56313,17.429524,17.429524,17.56313
5/13/1981,17.348202,17.478388,17.348202,17.348202,17.478388
5/14/1981,13.643599,13.782883,13.643599,13.643599,13.782883
5/15/1981,17.772508,17.890598,17.772508,17.772508,17.890598
5/16/1981,14.247464,14.375449,14.247464,14.247464,14.375449
5/17/1981,13.684424,13.80936,13.684424,13.684424,13.80936
5/18/1981,16.159326,16.269464,16.159326,16.159326,16.269464
5/19/1981,17.32758,17.429462,17.32758,17.32758,17.429462
5/20/1981,16.282902,16.383599,16.282902,16.282902,16.383599
5/21/1981,17.942462,18.031512,17.942462,17.942462,18.031512
5/22/1981,18.736796,18.817548,18.736796,18.736796,18.817548
5/23/1981,17.313164,17.394194,17.313164,17.313164,17.394194
5/24/1981,18.37023,18.445682,18.37023,18.37023,18.445682
5/25/1981,18.193466,18.265866,18.193466,18.193466,18.265866
5/26/1981,18.897074,18.961526,18.897074,18.897074,18.961526
5/27/1981,17.134972,17.201012,17.134972,17.134972,17.201012
5/28/1981,17.066944,17.131756,17.066944,17.066944,17.131756
5/29/1981,14.678328,14.747148,14.678328,14.678328,14.747148
5/30/1981,15.058206,15.12033,15.058206,15.058206,15.12033
5/31/1981,15.040643,15.101345,15.040643,15.040643,15.101345
6/1/1981,17.353284,17.398324,17.353284,17.353284,17.398324
6/2/1981,13.542265,13.596816,13.542265,13.542265,13.596816
6/3/1981,17.599514,17.636884,17.599514,17.599514,17.636884
6/4/1981,16.7215,16.757038,16.7215,16.7215,16.757038
6/5/1981,20.16038,20.181128,20.16038,20.16038,20.181128
6/6/1981,20.050418,20.066364,20.050418,20.050418,20.066364
6/7/1981,18.481472,18.501992,18.481472,18.481472,18.501992
6/8/1981,17.248892,17.271198,17.248892,17.248892,17.271198
6/9/1981,18.028116,18.042182,18.028116,18.028116,18.042182
6/10/1981,17.80344,17.816884,17.80344,17.80344,17.816884
6/11/1981,18.19709,18.20752,18.19709,18.19709,18.20752
6/12/1981,17.529348,17.535642,17.529348,17.529348,17.535642
6/13/1981,17.93875,17.941968,17.93875,17.93875,17.941968
6/14/1981,19.93737,19.93137,19.93737,19.93737,19.93137
6/15/1981,18.36941,18.36649,18.36941,18.36941,18.36649
6/16/1981,20.986026,20.96776,20.986026,20.986026,20.96776
6/17/1981,19.113108,19.099104,19.113108,19.113108,19.099104
6/18/1981,21.707368,21.68184,21.707368,21.707368,21.68184
6/19/1981,22.637096,22.606482,22.637096,22.637096,22.606482
6/20/1981,22.302434,22.270132,22.302434,22.302434,22.270132
6/21/1981,20.498648,20.47183,20.498648,20.498648,20.47183
6/22/1981,19.722768,19.69597,19.722768,19.722768,19.69597
6/23/1981,17.16386,17.145464,17.16386,17.16386,17.145464
6/24/1981,20.508456,20.474146,20.508456,20.508456,20.474146
6/25/1981,17.751764,17.726622,17.751764,17.751764,17.726622
6/26/1981,17.698876,17.670956,17.698876,17.698876,17.670956
6/27/1981,17.84301,17.813042,17.84301,17.84301,17.813042
6/28/1981,18.885168,18.851924,18.885168,18.885168,18.851924
6/29/1981,20.029464,19.988814,20.029464,20.029464,19.988814
6/30/1981,20.628594,20.584134,20.628594,20.628594,20.584134
7/1/1981,18.702338,18.662344,18.702338,18.702338,18.662344
7/2/1981,22.380368,22.328396,22.380368,22.380368,22.328396
7/3/1981,20.417692,20.370328,20.417692,20.417692,20.370328
7/4/1981,20.60466,20.553592,20.60466,20.60466,20.553592
7/5/1981,20.382194,20.334232,20.382194,20.382194,20.334232
7/6/1981,21.1151,21.06132,21.1151,21.1151,21.06132
7/7/1981,19.500972,19.454188,19.500972,19.500972,19.454188
7/8/1981,20.88511,20.831484,20.88511,20.88511,20.831484
7/9/1981,20.47291,20.42163,20.47291,20.47291,20.42163
7/10/1981,17.554908,17.51193,17.554908,17.554908,17.51193
7/11/1981,16.267445,16.231691,16.267445,16.267445,16.231691
7/12/1981,16.979302,16.937814,16.979302,16.979302,16.937814
7/13/1981,17.237966,17.196232,17.237966,17.237966,17.196232
7/14/1981,19.556658,19.508202,19.556658,19.556658,19.508202
7/15/1981,17.401774,17.35867,17.401774,17.401774,17.35867
7/16/1981,16.814652,16.774572,16.814652,16.814652,16.774572
7/17/1981,16.573064,16.534672,16.573064,16.573064,16.534672
7/18/1981,15.509061,15.473292,15.509061,15.509061,15.473292
7/19/1981,15.794773,15.758653,15.794773,15.794773,15.758653
7/20/1981,15.894616,15.858864,15.894616,15.894616,15.858864
7/21/1981,18.606934,18.562938,18.606934,18.606934,18.562938
7/22/1981,20.394586,20.34443,20.394586,20.394586,20.34443
7/23/1981,19.439956,19.394246,19.439956,19.439956,19.394246
7/24/1981,17.581116,17.539614,17.581116,17.581116,17.539614
7/25/1981,16.598447,16.562989,16.598447,16.598447,16.562989
7/26/1981,15.742794,15.711398,15.742794,15.742794,15.711398
7/27/1981,15.953955,15.922497,15.953955,15.953955,15.922497
7/28/1981,16.273664,16.243215,16.273664,16.273664,16.243215
7/29/1981,18.477002,18.438786,18.477002,18.477002,18.438786
7/30/1981,16.244167,16.215339,16.244167,16.244167,16.215339
7/31/1981,17.401082,17.372272,17.401082,17.401082,17.372272
8/1/1981,17.178828,17.153122,17.178828,17.178828,17.153122
8/2/1981,19.680148,19.645522,19.680148,19.680148,19.645522
8/3/1981,20.794822,20.756638,20.794822,20.794822,20.756638
8/4/1981,19.26777,19.237738,19.26777,19.26777,19.237738
8/5/1981,17.404738,17.382664,17.404738,17.404738,17.382664
8/6/1981,17.543972,17.522114,17.543972,17.543972,17.522114
8/7/1981,16.985084,16.971368,16.985084,16.985084,16.971368
8/8/1981,17.650266,17.634732,17.650266,17.650266,17.634732
8/9/1981,16.510332,16.499959,16.510332,16.510332,16.499959
8/10/1981,13.949711,13.951487,13.949711,13.949711,13.951487
8/11/1981,15.865175,15.864033,15.865175,15.865175,15.864033
8/12/1981,12.422614,12.435539,12.422614,12.422614,12.435539
8/13/1981,15.433629,15.437154,15.433629,15.433629,15.437154
8/14/1981,16.334564,16.339095,16.334564,16.334564,16.339095
8/15/1981,16.51422,16.520301,16.51422,16.51422,16.520301
8/16/1981,13.203822,13.227196,13.203822,13.203822,13.227196
8/17/1981,16.973972,16.98352,16.973972,16.973972,16.98352
8/18/1981,16.11155,16.126678,16.11155,16.11155,16.126678
8/19/1981,14.594515,14.62,14.594515,14.594515,14.62
8/20/1981,17.323578,17.340752,17.323578,17.323578,17.340752
8/21/1981,18.931898,18.947344,18.931898,18.931898,18.947344
8/22/1981,19.700102,19.714822,19.700102,19.700102,19.714822
8/23/1981,19.919814,19.938174,19.919814,19.919814,19.938174
8/24/1981,18.131706,18.159226,18.131706,18.131706,18.159226
8/25/1981,19.803004,19.82855,19.803004,19.803004,19.82855
8/26/1981,21.170458,21.192962,21.170458,21.170458,21.192962
8/27/1981,19.017126,19.05394,19.017126,19.017126,19.05394
8/28/1981,20.229038,20.265654,20.229038,20.229038,20.265654
8/29/1981,19.54818,19.589674,19.54818,19.54818,19.589674
8/30/1981,16.779698,16.836388,16.779698,16.779698,16.836388
8/31/1981,17.967862,18.022202,17.967862,17.967862,18.022202
9/1/1981,18.89199,18.948738,18.89199,18.89199,18.948738
9/2/1981,17.769386,17.834964,17.769386,17.769386,17.834964
9/3/1981,16.62099,16.693255,16.62099,16.62099,16.693255
9/4/1981,18.387758,18.45917,18.387758,18.387758,18.45917
9/5/1981,19.270312,19.344294,19.270312,19.270312,19.344294
9/6/1981,19.733734,19.806676,19.733734,19.733734,19.806676
9/7/1981,19.174052,19.25514,19.174052,19.174052,19.25514
9/8/1981,18.344542,18.43482,18.344542,18.344542,18.43482
9/9/1981,16.445864,16.545729,16.445864,16.445864,16.545729
9/10/1981,17.82316,17.92368,17.82316,17.82316,17.92368
9/11/1981,18.35345,18.4579,18.35345,18.35345,18.4579
9/12/1981,17.430972,17.541234,17.430972,17.430972,17.541234
9/13/1981,16.641759,16.759564,16.641759,16.641759,16.759564
9/14/1981,16.867902,16.990814,16.867902,16.867902,16.990814
9/15/1981,17.451834,17.578468,17.451834,17.451834,17.578468
9/16/1981,21.996694,22.107998,21.996694,21.996694,22.107998
9/17/1981,23.477634,23.589192,23.477634,23.477634,23.589192
9/18/1981,23.279906,23.39821,23.279906,23.279906,23.39821
9/19/1981,19.315976,19.451854,19.315976,19.315976,19.451854
9/20/1981,20.559144,20.697686,20.559144,20.559144,20.697686
9/21/1981,18.606622,18.758696,18.606622,18.606622,18.758696
9/22/1981,19.637654,19.791722,19.637654,19.637654,19.791722
9/23/1981,21.279198,21.429162,21.279198,21.279198,21.429162
9/24/1981,22.931364,23.08092,22.931364,22.931364,23.08092
9/25/1981,20.571574,20.736236,20.571574,20.571574,20.736236
9/26/1981,20.080312,20.25061,20.080312,20.080312,20.25061
9/27/1981,17.374086,17.560832,17.374086,17.374086,17.560832
9/28/1981,18.272944,18.462196,18.272944,18.272944,18.462196
9/29/1981,16.699659,16.902466,16.699659,16.699659,16.902466
9/30/1981,17.460278,17.66239,17.460278,17.460278,17.66239
10/1/1981,14.65698,14.875913,14.65698,14.65698,14.875913
10/2/1981,16.857084,17.07498,16.857084,16.857084,17.07498
10/3/1981,18.847744,19.060188,18.847744,18.847744,19.060188
10/4/1981,15.292443,15.526107,15.292443,15.292443,15.526107
10/5/1981,20.044874,20.266142,20.044874,20.044874,20.266142
10/6/1981,19.499308,19.726422,19.499308,19.499308,19.726422
10/7/1981,19.682652,19.915038,19.682652,19.682652,19.915038
10/8/1981,18.257812,18.50318,18.257812,18.257812,18.50318
10/9/1981,19.101378,19.345728,19.101378,19.101378,19.345728
10/10/1981,16.0073,16.271088,16.0073,16.0073,16.271088
10/11/1981,19.337838,19.596218,19.337838,19.337838,19.596218
10/12/1981,20.878086,21.132756,20.878086,20.878086,21.132756
10/13/1981,18.52278,18.79403,18.52278,18.52278,18.79403
10/14/1981,17.926228,18.20352,17.926228,17.926228,18.20352
10/15/1981,19.565716,19.84414,19.565716,19.565716,19.84414
10/16/1981,18.314816,18.604058,18.314816,18.314816,18.604058
10/17/1981,18.745298,19.036612,18.745298,18.745298,19.036612
10/18/1981,17.797434,18.099886,17.797434,17.797434,18.099886
10/19/1981,16.900684,17.21034,16.900684,16.900684,17.21034
10/20/1981,18.588224,18.898826,18.588224,18.588224,18.898826
10/21/1981,18.834234,19.147622,18.834234,18.834234,19.147622
10/22/1981,18.409398,18.7319,18.409398,18.409398,18.7319
10/23/1981,16.888762,17.22088,16.888762,16.888762,17.22088
10/24/1981,16.99026,17.329458,16.99026,16.99026,17.329458
10/25/1981,16.239063,16.584902,16.239063,16.239063,16.584902
10/26/1981,16.230551,16.580159,16.230551,16.230551,16.580159
10/27/1981,18.157234,18.506862,18.157234,18.157234,18.506862
10/28/1981,18.23266,18.587224,18.23266,18.23266,18.587224
10/29/1981,18.20636,18.568498,18.20636,18.20636,18.568498
10/30/1981,19.47176,19.832742,19.47176,19.47176,19.832742
10/31/1981,17.468602,17.841066,17.468602,17.468602,17.841066
11/1/1981,18.614844,18.991838,18.614844,18.614844,18.991838
11/2/1981,20.765232,21.137648,20.765232,20.765232,21.137648
11/3/1981,20.794326,21.170364,20.794326,20.794326,21.170364
11/4/1981,20.47595,20.858448,20.47595,20.47595,20.858448
11/5/1981,20.43469,20.82482,20.43469,20.43469,20.82482
11/6/1981,18.378688,18.780504,18.378688,18.378688,18.780504
11/7/1981,17.9327,18.341468,17.9327,17.9327,18.341468
11/8/1981,18.103466,18.51531,18.103466,18.103466,18.51531
11/9/1981,16.570963,16.99396,16.570963,16.570963,16.99396
11/10/1981,18.415328,18.834928,18.415328,18.415328,18.834928
11/11/1981,21.695278,22.10742,21.695278,21.695278,22.10742
11/12/1981,18.194328,18.628972,18.194328,18.194328,18.628972
11/13/1981,17.713596,18.153836,17.713596,17.713596,18.153836
11/14/1981,19.156672,19.596558,19.156672,19.156672,19.596558
11/15/1981,21.768406,22.20342,21.768406,21.768406,22.20342
11/16/1981,20.56085,21.00427,20.56085,20.56085,21.00427
11/17/1981,19.403308,19.856432,19.403308,19.403308,19.856432
11/18/1981,21.509762,21.959966,21.509762,21.509762,21.959966
11/19/1981,16.673924,17.14432,16.673924,16.673924,17.14432
11/20/1981,17.329336,17.800934,17.329336,17.329336,17.800934
11/21/1981,16.909876,17.388324,16.909876,16.909876,17.388324
11/22/1981,13.243282,13.741137,13.243282,13.243282,13.741137
11/23/1981,16.836246,17.325434,16.836246,16.836246,17.325434
11/24/1981,19.303842,19.788714,19.303842,19.303842,19.788714
11/25/1981,18.791028,19.279374,18.791028,18.791028,19.279374
11/26/1981,19.67026,20.160432,19.67026,19.67026,20.160432
11/27/1981,15.623242,16.134293,15.623242,15.623242,16.134293
11/28/1981,20.132106,20.62721,20.132106,20.132106,20.62721
11/29/1981,19.935836,20.436926,19.935836,19.935836,20.436926
11/30/1981,20.13221,20.637768,20.13221,20.13221,20.637768
12/1/1981,22.109602,22.609004,22.109602,22.109602,22.609004
12/2/1981,21.372352,21.879834,21.372352,21.372352,21.879834
12/3/1981,20.903598,21.414384,20.903598,20.903598,21.414384
12/4/1981,19.31497,19.837126,19.31497,19.31497,19.837126
12/5/1981,16.012907,16.550814,16.012907,16.012907,16.550814
12/6/1981,18.436292,18.970056,18.436292,18.436292,18.970056
12/7/1981,18.159752,18.696076,18.159752,18.159752,18.696076
12/8/1981,19.016904,19.55514,19.016904,19.016904,19.55514
12/9/1981,18.604734,19.147546,18.604734,18.604734,19.147546
12/10/1981,18.499914,19.044624,18.499914,18.499914,19.044624
12/11/1981,17.683316,18.23641,17.683316,17.683316,18.23641
12/12/1981,17.118704,17.675472,17.118704,17.118704,17.675472
12/13/1981,16.640346,17.201946,16.640346,16.640346,17.201946
12/14/1981,15.952191,16.517944,15.952191,15.952191,16.517944
12/15/1981,16.720203,17.289704,16.720203,16.720203,17.289704
12/16/1981,16.994998,17.564926,16.994998,16.994998,17.564926
12/17/1981,16.879608,17.451474,16.879608,16.879608,17.451474
12/18/1981,16.75576,17.331088,16.75576,16.75576,17.331088
12/19/1981,15.240403,15.823082,15.240403,15.240403,15.823082
12/20/1981,14.183322,14.773071,14.183322,14.183322,14.773071
12/21/1981,15.946452,16.530873,15.946452,15.946452,16.530873
12/22/1981,18.028932,18.608284,18.028932,18.028932,18.608284
12/23/1981,19.767354,20.341472,19.767354,19.767354,20.341472
12/24/1981,19.695948,20.273324,19.695948,19.695948,20.273324
12/25/1981,20.649838,21.225016,20.649838,20.649838,21.225016
12/26/1981,19.74339,20.325056,19.74339,19.74339,20.325056
12/27/1981,18.371562,18.956288,18.371562,18.371562,18.956288
12/28/1981,19.428722,20.012342,19.428722,19.428722,20.012342
12/29/1981,20.664286,21.244618,20.664286,20.664286,21.244618
12/30/1981,20.535322,21.119136,20.535322,20.535322,21.119136
12/31/1981,20.490596,21.07383,20.490596,20.490596,21.07383
1/1/1982,15.262961,15.867902,15.262961,15.262961,15.867902
1/2/1982,19.179446,19.772224,19.179446,19.179446,19.772224
1/3/1982,15.549623,16.155684,15.549623,15.549623,16.155684
1/4/1982,19.140834,19.734498,19.140834,19.140834,19.734498
1/5/1982,20.032658,20.625856,20.032658,20.032658,20.625856
1/6/1982,19.01005,19.604958,19.01005,19.01005,19.604958
1/7/1982,20.708974,21.300292,20.708974,20.708974,21.300292
1/8/1982,22.678974,23.26192,22.678974,22.678974,23.26192
1/9/1982,21.342362,21.93197,21.342362,21.342362,21.93197
1/10/1982,18.005448,18.607204,18.005448,18.005448,18.607204
1/11/1982,20.622726,21.213608,20.622726,20.622726,21.213608
1/12/1982,17.868876,18.47339,17.868876,17.868876,18.47339
1/13/1982,20.03797,20.63185,20.03797,20.03797,20.63185
1/14/1982,21.307224,21.895442,21.307224,21.307224,21.895442
1/15/1982,19.235722,19.834934,19.235722,19.235722,19.834934
1/16/1982,17.826022,18.42844,17.826022,17.826022,18.42844
1/17/1982,15.151428,15.763435,15.151428,15.151428,15.763435
1/18/1982,17.605102,18.206866,17.605102,17.605102,18.206866
1/19/1982,19.011982,19.611286,19.011982,19.011982,19.611286
1/20/1982,17.655312,18.257618,17.655312,17.655312,18.257618
1/21/1982,19.948116,20.540802,19.948116,19.948116,20.540802
1/22/1982,20.77571,21.364442,20.77571,20.77571,21.364442
1/23/1982,18.500174,19.095462,18.500174,18.500174,19.095462
1/24/1982,19.555568,20.14602,19.555568,19.555568,20.14602
1/25/1982,21.636476,22.218126,21.636476,21.636476,22.218126
1/26/1982,20.20494,20.791372,20.20494,20.20494,20.791372
1/27/1982,19.954218,20.539376,19.954218,19.954218,20.539376
1/28/1982,18.7559,19.344938,18.7559,18.7559,19.344938
1/29/1982,20.505764,21.08728,20.505764,20.505764,21.08728
1/30/1982,18.428088,19.015394,18.428088,18.428088,19.015394
1/31/1982,20.647732,21.2257,20.647732,20.647732,21.2257
2/1/1982,20.301926,20.880478,20.301926,20.301926,20.880478
2/2/1982,19.617526,20.19797,19.617526,19.617526,20.19797
2/3/1982,21.421368,21.988856,21.421368,21.421368,21.988856
2/4/1982,21.68487,22.250584,21.68487,21.68487,22.250584
2/5/1982,21.190216,21.75709,21.190216,21.190216,21.75709
2/6/1982,19.8214,20.391322,19.8214,19.8214,20.391322
2/7/1982,17.05384,17.629974,17.05384,17.05384,17.629974
2/8/1982,18.220926,18.790302,18.220926,18.220926,18.790302
2/9/1982,18.78755,19.353982,18.78755,18.78755,19.353982
2/10/1982,17.960688,18.529564,17.960688,17.960688,18.529564
2/11/1982,19.914808,20.470146,19.914808,19.914808,20.470146
2/12/1982,17.64376,18.207126,17.64376,17.64376,18.207126
2/13/1982,18.428522,18.984364,18.428522,18.428522,18.984364
2/14/1982,20.764028,21.308592,20.764028,20.764028,21.308592
2/15/1982,20.247572,20.79338,20.247572,20.247572,20.79338
2/16/1982,20.652232,21.190492,20.652232,20.652232,21.190492
2/17/1982,21.616656,22.150434,21.616656,21.616656,22.150434
2/18/1982,20.227976,20.761144,20.227976,20.227976,20.761144
2/19/1982,18.10464,18.645264,18.10464,18.10464,18.645264
2/20/1982,21.721104,22.241762,21.721104,21.721104,22.241762
2/21/1982,23.419452,23.932788,23.419452,23.419452,23.932788
2/22/1982,20.3365,20.855776,20.3365,20.3365,20.855776
2/23/1982,19.588438,20.109854,19.588438,19.588438,20.109854
2/24/1982,19.352356,19.868704,19.352356,19.352356,19.868704
2/25/1982,21.738556,22.244922,21.738556,21.738556,22.244922
2/26/1982,21.156212,21.65885,21.156212,21.156212,21.65885
2/27/1982,20.889382,21.390806,20.889382,20.889382,21.390806
2/28/1982,17.849608,18.358296,17.849608,17.849608,18.358296
3/1/1982,20.49433,20.986812,20.49433,20.49433,20.986812
3/2/1982,21.239794,21.728638,21.239794,21.239794,21.728638
3/3/1982,21.901934,22.382236,21.901934,21.901934,22.382236
3/4/1982,19.378084,19.862166,19.378084,19.378084,19.862166
3/5/1982,21.42835,21.902258,21.42835,21.42835,21.902258
3/6/1982,21.278814,21.74881,21.278814,21.278814,21.74881
3/7/1982,19.285522,19.76098,19.285522,19.285522,19.76098
3/8/1982,17.981594,18.456114,17.981594,17.981594,18.456114
3/9/1982,17.800244,18.269484,17.800244,17.800244,18.269484
3/10/1982,22.0069,22.45912,22.0069,22.0069,22.45912
3/11/1982,19.370198,19.826634,19.370198,19.370198,19.826634
